"candidate_number","block_A00","block_A01","block_B00","block_C00","block_D01"
"19016720",-1.00,-1.00,-1.00,19.00,-1.00
"19016721",-1.00,-1.00,-1.00,27.25,18.35
"19016722",19.45,16.85,18.20,-1.00,18.60
"19016723",-1.00,-1.00,-1.00,19.75,19.95
"19016724",-1.00,-1.00,-1.00,24.75,21.90
"19016725",-1.00,-1.00,-1.00,21.25,17.55
"19016726",22.55,20.80,22.05,-1.00,22.55
"19016727",-1.00,-1.00,-1.00,22.00,21.65
"19016728",-1.00,-1.00,-1.00,26.25,22.45
"19016729",-1.00,-1.00,-1.00,24.25,20.35
"19016730",-1.00,-1.00,-1.00,25.50,21.70
"19016731",-1.00,-1.00,-1.00,26.00,25.30
"19016732",19.75,18.55,19.25,-1.00,22.30
"19016733",-1.00,-1.00,-1.00,16.25,-1.00
"19016734",18.05,14.05,21.30,-1.00,17.55
"19016735",25.75,23.35,23.75,-1.00,21.85
"19016736",14.60,16.75,18.60,-1.00,20.75
"19016737",-1.00,-1.00,-1.00,21.25,17.00
"19016738",25.50,21.30,23.50,-1.00,21.30
"19016739",-1.00,-1.00,-1.00,21.25,-1.00
"19016740",-1.00,-1.00,-1.00,24.25,25.10
"19016741",20.25,17.00,20.00,-1.00,20.50
"19016742",-1.00,-1.00,-1.00,19.25,14.60
"19016743",24.50,23.10,24.75,-1.00,25.35
"19016744",-1.00,-1.00,-1.00,23.50,21.10
"19016745",-1.00,-1.00,-1.00,19.50,-1.00
"19016746",16.20,16.80,18.20,-1.00,19.80
"19016747",24.95,24.70,23.95,-1.00,25.20
"19016748",26.70,20.65,26.70,-1.00,19.65
"19016749",-1.00,-1.00,-1.00,20.25,14.90
"19016750",25.45,23.60,22.95,-1.00,22.10
"19016751",-1.00,-1.00,-1.00,28.50,21.45
"19016752",24.95,21.70,23.70,-1.00,20.70
"19016753",-1.00,-1.00,-1.00,18.50,-1.00
"19016754",-1.00,-1.00,-1.00,16.50,-1.00
"19016755",26.75,24.55,24.25,-1.00,23.80
"19016756",-1.00,-1.00,-1.00,22.00,-1.00
"19016757",-1.00,-1.00,-1.00,26.25,25.70
"19016758",-1.00,-1.00,-1.00,-1.00,-1.00
"19016759",-1.00,-1.00,-1.00,26.50,22.85
"19016760",22.30,22.85,22.55,-1.00,25.85
"19016761",-1.00,-1.00,-1.00,22.25,16.85
"19016762",-1.00,-1.00,-1.00,24.25,19.55
"19016763",-1.00,-1.00,-1.00,15.00,9.45
"19016764",18.60,16.40,20.10,-1.00,17.40
"19016765",-1.00,-1.00,-1.00,17.00,-1.00
"19016766",-1.00,-1.00,-1.00,17.00,-1.00
"19016767",23.90,22.15,22.40,-1.00,22.15
"19016768",24.40,22.55,24.90,-1.00,23.05
"19016769",-1.00,-1.00,-1.00,16.75,18.70
"19016770",-1.00,-1.00,-1.00,21.00,23.45
"19016771",27.00,23.80,27.75,-1.00,24.80
"19016772",-1.00,-1.00,-1.00,19.75,-1.00
"19016773",26.25,24.45,26.00,-1.00,23.45
"19016774",21.70,25.30,20.95,-1.00,23.05
"19016775",-1.00,-1.00,-1.00,15.25,-1.00
"19016776",-1.00,-1.00,-1.00,23.50,21.35
"19016777",-1.00,-1.00,-1.00,23.50,24.00
"19016778",-1.00,-1.00,-1.00,20.00,-1.00
"19016779",-1.00,-1.00,-1.00,21.25,21.70
"19016780",-1.00,-1.00,-1.00,24.75,26.65
"19016781",-1.00,-1.00,-1.00,24.25,19.95
"19016782",26.40,24.50,24.90,-1.00,24.50
"19016783",-1.00,-1.00,-1.00,25.50,-1.00
"19016784",-1.00,-1.00,-1.00,25.50,24.30
"19016785",22.15,25.45,21.40,-1.00,25.95
"19016786",-1.00,-1.00,-1.00,24.00,22.60
"19016787",-1.00,-1.00,-1.00,18.75,-1.00
"19016788",21.20,24.55,20.20,-1.00,25.30
"19016789",-1.00,-1.00,-1.00,22.25,24.45
"19016790",-1.00,-1.00,-1.00,24.50,24.95
"19016791",25.90,24.35,25.90,-1.00,23.85
"19016792",26.80,24.85,25.55,-1.00,25.35
"19016793",-1.00,-1.00,-1.00,20.50,20.95
"19016794",23.40,21.55,23.65,-1.00,23.55
"19016795",-1.00,-1.00,-1.00,22.00,16.50
"19016796",25.85,21.30,23.85,-1.00,20.55
"19016797",22.70,21.20,21.20,-1.00,22.95
"19016798",-1.00,-1.00,-1.00,27.75,26.15
"19016799",22.45,21.20,22.95,-1.00,22.20
"19016800",23.10,25.85,21.35,-1.00,25.10
"19016801",-1.00,-1.00,-1.00,22.75,20.05
"19016802",-1.00,-1.00,-1.00,21.75,25.90
"19016803",-1.00,-1.00,-1.00,23.25,20.90
"19016804",-1.00,-1.00,-1.00,25.50,22.60
"19016805",-1.00,-1.00,-1.00,-1.00,21.80
"19016806",-1.00,-1.00,-1.00,22.00,18.20
"19016807",-1.00,-1.00,-1.00,26.25,20.00
"19016808",-1.00,-1.00,-1.00,16.00,-1.00
"19016809",-1.00,-1.00,-1.00,21.75,19.95
"19016810",-1.00,-1.00,-1.00,17.50,-1.00
"19016811",-1.00,-1.00,-1.00,26.25,25.10
"19016812",24.20,21.40,24.20,-1.00,21.65
"19016813",-1.00,-1.00,-1.00,20.75,-1.00
"19016814",-1.00,-1.00,-1.00,26.00,23.45
"19016815",-1.00,-1.00,-1.00,18.00,-1.00
"19016816",23.45,19.05,23.70,-1.00,20.55
"19016817",21.15,23.35,19.40,-1.00,23.85
"19016818",-1.00,-1.00,-1.00,23.00,24.85
"19016819",-1.00,-1.00,-1.00,18.75,17.25
"19016820",-1.00,-1.00,-1.00,24.50,27.15
"19016821",-1.00,-1.00,-1.00,18.00,-1.00
"19016822",-1.00,-1.00,-1.00,-1.00,23.70
"19016823",-1.00,-1.00,-1.00,20.75,20.70
"19016824",-1.00,-1.00,-1.00,22.50,21.80
"19016825",22.10,20.05,21.35,-1.00,20.55
"19016826",-1.00,-1.00,-1.00,21.25,-1.00
"19016827",-1.00,-1.00,-1.00,18.75,21.70
"19016828",27.55,26.35,26.30,-1.00,26.85
"19016829",-1.00,-1.00,-1.00,16.75,-1.00
"19016830",-1.00,-1.00,-1.00,22.00,-1.00
"19016831",-1.00,-1.00,-1.00,14.50,-1.00
"19016832",-1.00,-1.00,-1.00,-1.00,-1.00
"19016833",-1.00,-1.00,-1.00,20.25,18.70
"19016834",26.20,27.05,23.45,-1.00,26.55
"19016835",-1.00,-1.00,-1.00,25.75,27.85
"19016836",-1.00,-1.00,-1.00,27.50,26.70
"19016837",-1.00,-1.00,-1.00,23.75,25.20
"19016838",-1.00,-1.00,-1.00,17.25,20.80
